Organization,Division,Industry,Country,SDG_Goals,Year Range Start,URL,File Type,Flag,Last Scraped
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://calix.global/wp-content/uploads/2024/08/calix-limited-annual-report-2024.pdf,PDF,Trusted,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://calix.global/wp-content/uploads/2024/08/calix-limited-fy24-sustainability-report.pdf,PDF,Trusted,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.aspecthuntley.com.au/asxdata/20240827/pdf/02843774.pdf,PDF,Third-party,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://calix.global/wp-content/uploads/2024/03/Annual-Report_Calix-FY23_v19_slide-deck.pdf,PDF,Trusted,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://company-announcements.afr.com/asx/cxl/e01129d2-4d98-11ed-ae65-b2a7466ef4a4.pdf,PDF,Third-party,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://company-announcements.afr.com/asx/cxl/fe016a99-b5b7-11ef-8ebe-de75461b6fbc.pdf,PDF,Third-party,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.harbourasset.co.nz/assets/Reports/RI/d8391048c1/Impactreport_2024v7_hr.pdf,PDF,Third-party,21/04/2025
Calix Limited (calix),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.calix.global/wp-content/uploads/2021/11/COP-Jan-4-2020-update_v59.pdf,PDF,Trusted,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.pacificgreen.com/articles/12-months-great-progress-pacific-green-2024/,HTML,Trusted,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.apple.com/euro/environment/pdf/Apple_Environmental_Progress_Report_2024_Global.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.pacificrisa.org/wp-content/uploads/2024/10/Pacific-RISA-2023-2024-Annual-Report.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.sandia.gov/app/uploads/sites/165/2024/09/2023_ASER_KTF.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://serve360.marriott.com/wp-content/uploads/2023/06/Marriott-2023-Serve-360-ESG-Report-accessible.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.theheinekencompany.com/sites/heineken-corp/files/2025-02/heineken_n_v_annual_report_2024_final_20feb2025.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cathaypacific.com/content/dam/cx/about-us/sustainability/sustainability-reports/en/cathay-pacific-sustainable-development-report-2023-en.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.theheinekencompany.com/sites/heineken-corp/files/heineken-corp/sustainability-and-responsibility/heineken-n-v-annual-report-2023-final-22feb24.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ifc.org/content/dam/ifc/doc/2023/ifc-annual-report-2023-building-a-better-future.pdf,PDF,Third-party,21/04/2025
Pacific Green,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://home.barclays/content/dam/home-barclays/documents/investor-relations/reports-and-events/annual-reports/2023/Barclays-PLC-Annual-Report-2023.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.tfsaustralia.com.au/sustainability  ,PDF,Trusted,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.csl.com/-/media/shared/documents/annual-report/csl-annual-report-2023.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.merckgroup.com/en/sustainability-report/2023/_assets/downloads/entire-merck-sr23.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.csl.com/-/media/shared/documents/annual-report/csl-annual-report-2024.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.bayer.com/sites/default/files/2024-03/bayer-sustainability-report-2023.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/AkzoNobel-annual-report-2024.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.bayer.com/sites/default/files/2025-03/bayer-annual-report-2024.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fire.tas.gov.au/wp-content/uploads/2023/11/TFS-Annual-Report-2023.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.foodtravelexperts.com/media/hotoyb3w/ssp-group-plc-sustainability-report-2024.pdf,PDF,Third-party,21/04/2025
TFS Australia,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://group.mercedes-benz.com/documents/sustainability/reports/mercedes-benz-sustainability-report-2023.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.baxter.com/sites/g/files/ebysai3896/files/2024-07/2023_Baxter_Corporate_Responsibility_Report.pdf,PDF,Trusted,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cpaaustralia.com.au/-/media/project/cpa/corporate/documents/about-cpa/our-organisation/annual-report/cpa-australia-integrated-report-2023-full-report-with-links-new.pdf?/,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.baxter.com/sites/g/files/ebysai3896/files/2023-06/2022_Baxter_Corporate_Responsibility_Report.pdf,PDF,Trusted,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://stocklight.com/stocks/us/nyse-bax/baxter-international/annual-reports/nyse-bax-2023-10K-23601104.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.baxter.com/sites/g/files/ebysai3896/files/2022-06/Baxter_2021_Corporate_Responsibility_Report.pdf,PDF,Trusted,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.novonordisk.com/content/dam/nncorp/global/en/investors/irmaterial/annual_report/2024/novo-nordisk-annual-report-2023.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.boeing.com/content/dam/boeing/boeingdotcom/principles/sustainability/sustainability-report/2023/assets/2023-Boeing-Sustainability-Report.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.emerson.com/documents/corporate/2023-annual-report-en-us-9998076.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.mtaa.org.au/sites/default/files/uploaded-content/field_f_content_file/mtaa_annual_report_2023-24.pdf,PDF,Third-party,21/04/2025
Baxter Professional Australia (baxter),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://australianpork.com.au/sites/default/files/2024-09/Annual%20Report%202023-24_FINAL.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://cnr.ncsu.edu/wp-content/uploads/sites/18/2024/07/2023-2024_Chancellor_Annual_Report.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://cdn.fmamfg.org/uploads/foundation/downloads/NBT-Annual-Report_2023_WEB%20Final.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ohiomfg.com/wp-content/uploads/2024/09/091024-Board-Materials.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ohiobirdsanctuary.com/upload/2023_annual_report_pdf.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.smoothiekingfranchise.com/wp-content/uploads/2023/05/2023-2024-SKFI-FDD-4.14.2023.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://psc.wi.gov/Documents/broadband/5YearActionPlan.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.stle.org/images/PDF/STLE_ORG/AM/2024/Program/STLE2024_Full_Program.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.coxenterprises.com/wp-content/uploads/2023/12/COX0001_09012022_CSR-Report_FINAL.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.barnardos.org.au/wp-content/uploads/2024/11/HO_FC_24_0162_Annual-Financial-Report-FA-Digital.pdf,PDF,Third-party,21/04/2025
Everhard Industries,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://jdcorg-media.s3.amazonaws.com/wp-content/uploads/2024/11/JDC-Annual-Report-2023-2024.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.veolia.com/sites/g/files/dvc4206/files/document/2024/04/integrated-report-2023-2024-veolia.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.anz.veolia.com/sites/g/files/dvc2011/files/document/2024/01/Clyde%20AEMR%202022-2023.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.veolia.com/sites/g/files/dvc4206/files/document/2023/08/veolia-esg-multifaceted-performance-progress-report-2023.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nestle.com/sites/default/files/2024-02/creating-shared-value-sustainability-report-2023-en.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.veolia.com/sites/g/files/dvc4206/files/document/2024/04/Finance_Veolia_URD_2023.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://impaxam.com/assets/pdfs/reports/impax-impact-report-2024.pdf?pwm=4047,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cdpq.com/sites/default/files/medias/pdf/en/ra/2023_cdpq_annual_report.pdf,PDF,Third-party,21/04/2025
